Cliente;Direccion;Localidad;FechaComprobante;FechaEntrega;FechaCarga;NroComprobante;TipoDeVenta;Empresa;Codigo;CantBase;ImporteNetoItem;ImporteItem;RazonSocial;MotivoDevolucion;Descuento;CodVendedor;Vendedor;RutaPreventa;Articulo;NetoItem;Reparto;ComentarioInterno;Ramo;Subramo;PrecioCosto;Chofer;valorDescuento;Mon_Simbolo;Mon_Decimales;Proveedor;PesoKg;ImpuestoInterno;CondicionPago;FechaLiquidacion;ComboCodigo;Marca;Linea;Sabor;Calibre;Familia;Rubro;Tags;Promociones;SegmentoRentabilidad;CodSupervisor;NomSupervisor;Origen;ComprobanteReferencia;Etiqueta;VentaDirecta;NumeroVenta;Pendiente;ListaPrecio;Taxonomia;OrdenPreparacion;FechaPreparacion;Bodeguista;BodeguistaNombre
1352;RIVADAVIA 260;La Francia;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042478;Venta;Empresa;35105;24;39468,49;47756,88;FERRERO DANIEL GERMAN  Y FERREROS JUAN JOSE;;15,00%;2;LUDUEÑA JULIANA;2041;SMF ICE RED BERRIE LAT 4X6X473;1644,52;3616;;TRADITIONAL TRADE;Autoservicio Tradicional;35530,56;REPARTIDOR CBA;290,21;$;2;GRUPO PEÑAFLOR SA;11,352;0;Contado;16/4/2026 15:40;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154539;0;Lista General;Autoservicio Tradicional - B;12515;15/4/2026;2;LESCANO FRANCO DARIO
1352;RIVADAVIA 260;La Francia;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042478;Venta;Empresa;35104;24;39468,49;47756,88;FERRERO DANIEL GERMAN  Y FERREROS JUAN JOSE;;15,00%;2;LUDUEÑA JULIANA;2041;SMF ICE GREENAPPLE LAT 4X6X473;1644,52;3616;;TRADITIONAL TRADE;Autoservicio Tradicional;35530,56;REPARTIDOR CBA;290,21;$;2;GRUPO PEÑAFLOR SA;11,352;0;Contado;16/4/2026 15:40;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154539;0;Lista General;Autoservicio Tradicional - B;12515;15/4/2026;2;LESCANO FRANCO DARIO
2083;CARLOS PONTIN 534;ARROYITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042479;Venta;Empresa;74394;6;18294,57;22136,43;WENG LIHUA;;15,00%;2;LUDUEÑA JULIANA;2010;DADA FMORAS N°3 6X750;3049,09;3616;;TRADITIONAL TRADE;Autoservicio Tradicional;16146,3;REPARTIDOR CBA;538,08;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;16/4/2026 15:40;;Dada;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154540;0;Lista General;Autoservicio Tradicional - C;12515;15/4/2026;2;LESCANO FRANCO DARIO
2083;CARLOS PONTIN 534;ARROYITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042479;Venta;Empresa;74569;12;36589,13;44272,85;WENG LIHUA;;15,00%;2;LUDUEÑA JULIANA;2010;DADA N°8 CHOCOLATE 6X750 ;3049,09;3616;;TRADITIONAL TRADE;Autoservicio Tradicional;32292,6;REPARTIDOR CBA;538,08;$;2;GRUPO PEÑAFLOR SA;9;0;Contado;16/4/2026 15:40;;Dada;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154540;0;Lista General;Autoservicio Tradicional - C;12515;15/4/2026;2;LESCANO FRANCO DARIO
2083;CARLOS PONTIN 534;ARROYITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042479;Venta;Empresa;42102;24;66978,91;81044,48;WENG LIHUA;;15,00%;2;LUDUEÑA JULIANA;2010;ELEMENTOS MALBEC 6X750 ;2790,79;3616;;TRADITIONAL TRADE;Autoservicio Tradicional;56158,08;REPARTIDOR CBA;492,49;$;2;GRUPO PEÑAFLOR SA;18;0;Contado;16/4/2026 15:40;;ELEMENTOS;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154540;0;Lista General;Autoservicio Tradicional - C;12515;15/4/2026;2;LESCANO FRANCO DARIO
2083;CARLOS PONTIN 534;ARROYITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042479;Venta;Empresa;42105;24;66978,91;81044,48;WENG LIHUA;;15,00%;2;LUDUEÑA JULIANA;2010;ELEMENTOS TORRONTES 6X750 ;2790,79;3616;;TRADITIONAL TRADE;Autoservicio Tradicional;59113,68;REPARTIDOR CBA;492,49;$;2;GRUPO PEÑAFLOR SA;18;0;Contado;16/4/2026 15:40;;ELEMENTOS;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154540;0;Lista General;Autoservicio Tradicional - C;12515;15/4/2026;2;LESCANO FRANCO DARIO
2083;CARLOS PONTIN 534;ARROYITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042479;Venta;Empresa;35104;24;39468,49;47756,88;WENG LIHUA;;15,00%;2;LUDUEÑA JULIANA;2010;SMF ICE GREENAPPLE LAT 4X6X473;1644,52;3616;;TRADITIONAL TRADE;Autoservicio Tradicional;35530,56;REPARTIDOR CBA;290,21;$;2;GRUPO PEÑAFLOR SA;11,352;0;Contado;16/4/2026 15:40;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154540;0;Lista General;Autoservicio Tradicional - C;12515;15/4/2026;2;LESCANO FRANCO DARIO
2083;CARLOS PONTIN 534;ARROYITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042479;Venta;Empresa;35105;24;39468,49;47756,88;WENG LIHUA;;15,00%;2;LUDUEÑA JULIANA;2010;SMF ICE RED BERRIE LAT 4X6X473;1644,52;3616;;TRADITIONAL TRADE;Autoservicio Tradicional;35530,56;REPARTIDOR CBA;290,21;$;2;GRUPO PEÑAFLOR SA;11,352;0;Contado;16/4/2026 15:40;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154540;0;Lista General;Autoservicio Tradicional - C;12515;15/4/2026;2;LESCANO FRANCO DARIO
2109;9 DE JULIO 45;TRANSITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042480;Venta;Empresa;74394;6;18294,57;22136,43;BENEDETTI EDUARDO;;15,00%;2;LUDUEÑA JULIANA;2051;DADA FMORAS N°3 6X750;3049,09;3616;;TRADITIONAL TRADE;Autoservicio Tradicional;16146,3;REPARTIDOR CBA;538,08;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;16/4/2026 15:40;;Dada;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154541;0;Lista General;Autoservicio Tradicional - C;12515;15/4/2026;2;LESCANO FRANCO DARIO
2109;9 DE JULIO 45;TRANSITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042480;Venta;Empresa;74569;12;36589,13;44272,85;BENEDETTI EDUARDO;;15,00%;2;LUDUEÑA JULIANA;2051;DADA N°8 CHOCOLATE 6X750 ;3049,09;3616;;TRADITIONAL TRADE;Autoservicio Tradicional;32292,6;REPARTIDOR CBA;538,08;$;2;GRUPO PEÑAFLOR SA;9;0;Contado;16/4/2026 15:40;;Dada;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154541;0;Lista General;Autoservicio Tradicional - C;12515;15/4/2026;2;LESCANO FRANCO DARIO
2109;9 DE JULIO 45;TRANSITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042480;Venta;Empresa;42102;24;66978,91;81044,48;BENEDETTI EDUARDO;;15,00%;2;LUDUEÑA JULIANA;2051;ELEMENTOS MALBEC 6X750 ;2790,79;3616;;TRADITIONAL TRADE;Autoservicio Tradicional;56158,08;REPARTIDOR CBA;492,49;$;2;GRUPO PEÑAFLOR SA;18;0;Contado;16/4/2026 15:40;;ELEMENTOS;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154541;0;Lista General;Autoservicio Tradicional - C;12515;15/4/2026;2;LESCANO FRANCO DARIO
2109;9 DE JULIO 45;TRANSITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042480;Venta;Empresa;42105;24;66978,91;81044,48;BENEDETTI EDUARDO;;15,00%;2;LUDUEÑA JULIANA;2051;ELEMENTOS TORRONTES 6X750 ;2790,79;3616;;TRADITIONAL TRADE;Autoservicio Tradicional;59113,68;REPARTIDOR CBA;492,49;$;2;GRUPO PEÑAFLOR SA;18;0;Contado;16/4/2026 15:40;;ELEMENTOS;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154541;0;Lista General;Autoservicio Tradicional - C;12515;15/4/2026;2;LESCANO FRANCO DARIO
2109;9 DE JULIO 45;TRANSITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042480;Venta;Empresa;35104;24;39468,49;47756,88;BENEDETTI EDUARDO;;15,00%;2;LUDUEÑA JULIANA;2051;SMF ICE GREENAPPLE LAT 4X6X473;1644,52;3616;;TRADITIONAL TRADE;Autoservicio Tradicional;35530,56;REPARTIDOR CBA;290,21;$;2;GRUPO PEÑAFLOR SA;11,352;0;Contado;16/4/2026 15:40;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154541;0;Lista General;Autoservicio Tradicional - C;12515;15/4/2026;2;LESCANO FRANCO DARIO
2109;9 DE JULIO 45;TRANSITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042480;Venta;Empresa;35105;24;39468,49;47756,88;BENEDETTI EDUARDO;;15,00%;2;LUDUEÑA JULIANA;2051;SMF ICE RED BERRIE LAT 4X6X473;1644,52;3616;;TRADITIONAL TRADE;Autoservicio Tradicional;35530,56;REPARTIDOR CBA;290,21;$;2;GRUPO PEÑAFLOR SA;11,352;0;Contado;16/4/2026 15:40;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154541;0;Lista General;Autoservicio Tradicional - C;12515;15/4/2026;2;LESCANO FRANCO DARIO
2211;San Martín 652;ARROYITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042481;Venta;Empresa;74394;6;18294,57;22136,43;ZHENG HUIJUAN;;15,00%;2;LUDUEÑA JULIANA;2020;DADA FMORAS N°3 6X750;3049,09;3616;Venta modificada el 2026-04-15 16:26:45;TRADITIONAL TRADE;Autoservicio Tradicional;16146,3;REPARTIDOR CBA;538,08;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;16/4/2026 15:40;;Dada;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154542;0;Lista General;Autoservicio Tradicional - C;12516;15/4/2026;2;LESCANO FRANCO DARIO
2211;San Martín 652;ARROYITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042481;Venta;Empresa;42102;24;66978,91;81044,48;ZHENG HUIJUAN;;15,00%;2;LUDUEÑA JULIANA;2020;ELEMENTOS MALBEC 6X750 ;2790,79;3616;Venta modificada el 2026-04-15 16:26:45;TRADITIONAL TRADE;Autoservicio Tradicional;56158,08;REPARTIDOR CBA;492,49;$;2;GRUPO PEÑAFLOR SA;18;0;Contado;16/4/2026 15:40;;ELEMENTOS;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154542;0;Lista General;Autoservicio Tradicional - C;12516;15/4/2026;2;LESCANO FRANCO DARIO
2211;San Martín 652;ARROYITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042481;Venta;Empresa;42105;24;66978,91;81044,48;ZHENG HUIJUAN;;15,00%;2;LUDUEÑA JULIANA;2020;ELEMENTOS TORRONTES 6X750 ;2790,79;3616;Venta modificada el 2026-04-15 16:26:45;TRADITIONAL TRADE;Autoservicio Tradicional;59113,68;REPARTIDOR CBA;492,49;$;2;GRUPO PEÑAFLOR SA;18;0;Contado;16/4/2026 15:40;;ELEMENTOS;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154542;0;Lista General;Autoservicio Tradicional - C;12516;15/4/2026;2;LESCANO FRANCO DARIO
2211;San Martín 652;ARROYITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042481;Venta;Empresa;35104;24;39468,49;47756,88;ZHENG HUIJUAN;;15,00%;2;LUDUEÑA JULIANA;2020;SMF ICE GREENAPPLE LAT 4X6X473;1644,52;3616;Venta modificada el 2026-04-15 16:26:45;TRADITIONAL TRADE;Autoservicio Tradicional;35530,56;REPARTIDOR CBA;290,21;$;2;GRUPO PEÑAFLOR SA;11,352;0;Contado;16/4/2026 15:40;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154542;0;Lista General;Autoservicio Tradicional - C;12516;15/4/2026;2;LESCANO FRANCO DARIO
2211;San Martín 652;ARROYITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042481;Venta;Empresa;35105;24;39468,49;47756,88;ZHENG HUIJUAN;;15,00%;2;LUDUEÑA JULIANA;2020;SMF ICE RED BERRIE LAT 4X6X473;1644,52;3616;Venta modificada el 2026-04-15 16:26:45;TRADITIONAL TRADE;Autoservicio Tradicional;35530,56;REPARTIDOR CBA;290,21;$;2;GRUPO PEÑAFLOR SA;11,352;0;Contado;16/4/2026 15:40;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154542;0;Lista General;Autoservicio Tradicional - C;12516;15/4/2026;2;LESCANO FRANCO DARIO
2331;AV. ARTURO ILLIA 1142;ARROYITO;15/4/2026;16/4/2026;15/4/2026;FAC-B0001-00011849;Venta;Empresa;74394;6;18294,57;22136,43;SHI JINCHUI;;15,00%;2;LUDUEÑA JULIANA;2010;DADA FMORAS N°3 6X750;3049,09;3616;Venta modificada el 2026-04-15 16:27:04;TRADITIONAL TRADE;Autoservicio Tradicional;16146,3;REPARTIDOR CBA;538,08;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;16/4/2026 15:40;;Dada;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154543;0;Lista General;Autoservicio Tradicional - C;12516;15/4/2026;2;LESCANO FRANCO DARIO
2331;AV. ARTURO ILLIA 1142;ARROYITO;15/4/2026;16/4/2026;15/4/2026;FAC-B0001-00011849;Venta;Empresa;42102;24;66978,91;81044,48;SHI JINCHUI;;15,00%;2;LUDUEÑA JULIANA;2010;ELEMENTOS MALBEC 6X750 ;2790,79;3616;Venta modificada el 2026-04-15 16:27:04;TRADITIONAL TRADE;Autoservicio Tradicional;56158,08;REPARTIDOR CBA;492,49;$;2;GRUPO PEÑAFLOR SA;18;0;Contado;16/4/2026 15:40;;ELEMENTOS;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154543;0;Lista General;Autoservicio Tradicional - C;12516;15/4/2026;2;LESCANO FRANCO DARIO
2331;AV. ARTURO ILLIA 1142;ARROYITO;15/4/2026;16/4/2026;15/4/2026;FAC-B0001-00011849;Venta;Empresa;42105;24;66978,91;81044,48;SHI JINCHUI;;15,00%;2;LUDUEÑA JULIANA;2010;ELEMENTOS TORRONTES 6X750 ;2790,79;3616;Venta modificada el 2026-04-15 16:27:04;TRADITIONAL TRADE;Autoservicio Tradicional;59113,68;REPARTIDOR CBA;492,49;$;2;GRUPO PEÑAFLOR SA;18;0;Contado;16/4/2026 15:40;;ELEMENTOS;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154543;0;Lista General;Autoservicio Tradicional - C;12516;15/4/2026;2;LESCANO FRANCO DARIO
2331;AV. ARTURO ILLIA 1142;ARROYITO;15/4/2026;16/4/2026;15/4/2026;FAC-B0001-00011849;Venta;Empresa;35104;24;39468,49;47756,88;SHI JINCHUI;;15,00%;2;LUDUEÑA JULIANA;2010;SMF ICE GREENAPPLE LAT 4X6X473;1644,52;3616;Venta modificada el 2026-04-15 16:27:04;TRADITIONAL TRADE;Autoservicio Tradicional;35530,56;REPARTIDOR CBA;290,21;$;2;GRUPO PEÑAFLOR SA;11,352;0;Contado;16/4/2026 15:40;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154543;0;Lista General;Autoservicio Tradicional - C;12516;15/4/2026;2;LESCANO FRANCO DARIO
2331;AV. ARTURO ILLIA 1142;ARROYITO;15/4/2026;16/4/2026;15/4/2026;FAC-B0001-00011849;Venta;Empresa;35105;24;39468,49;47756,88;SHI JINCHUI;;15,00%;2;LUDUEÑA JULIANA;2010;SMF ICE RED BERRIE LAT 4X6X473;1644,52;3616;Venta modificada el 2026-04-15 16:27:04;TRADITIONAL TRADE;Autoservicio Tradicional;35530,56;REPARTIDOR CBA;290,21;$;2;GRUPO PEÑAFLOR SA;11,352;0;Contado;16/4/2026 15:40;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154543;0;Lista General;Autoservicio Tradicional - C;12516;15/4/2026;2;LESCANO FRANCO DARIO
2353;COLON 150;TRANSITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042482;Venta;Empresa;74394;6;18294,57;22136,43;HONG CINTHIA;;15,00%;2;LUDUEÑA JULIANA;2051;DADA FMORAS N°3 6X750;3049,09;3616;Venta modificada el 2026-04-15 16:27:19;TRADITIONAL TRADE;Autoservicio Tradicional;16146,3;REPARTIDOR CBA;538,08;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;16/4/2026 15:40;;Dada;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154545;0;Lista General;Autoservicio Tradicional - C;12516;15/4/2026;2;LESCANO FRANCO DARIO
2353;COLON 150;TRANSITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042482;Venta;Empresa;42102;24;66978,91;81044,48;HONG CINTHIA;;15,00%;2;LUDUEÑA JULIANA;2051;ELEMENTOS MALBEC 6X750 ;2790,79;3616;Venta modificada el 2026-04-15 16:27:19;TRADITIONAL TRADE;Autoservicio Tradicional;56158,08;REPARTIDOR CBA;492,49;$;2;GRUPO PEÑAFLOR SA;18;0;Contado;16/4/2026 15:40;;ELEMENTOS;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154545;0;Lista General;Autoservicio Tradicional - C;12516;15/4/2026;2;LESCANO FRANCO DARIO
2353;COLON 150;TRANSITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042482;Venta;Empresa;42105;24;66978,91;81044,48;HONG CINTHIA;;15,00%;2;LUDUEÑA JULIANA;2051;ELEMENTOS TORRONTES 6X750 ;2790,79;3616;Venta modificada el 2026-04-15 16:27:19;TRADITIONAL TRADE;Autoservicio Tradicional;59113,68;REPARTIDOR CBA;492,49;$;2;GRUPO PEÑAFLOR SA;18;0;Contado;16/4/2026 15:40;;ELEMENTOS;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154545;0;Lista General;Autoservicio Tradicional - C;12516;15/4/2026;2;LESCANO FRANCO DARIO
2353;COLON 150;TRANSITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042482;Venta;Empresa;35104;24;39468,49;47756,88;HONG CINTHIA;;15,00%;2;LUDUEÑA JULIANA;2051;SMF ICE GREENAPPLE LAT 4X6X473;1644,52;3616;Venta modificada el 2026-04-15 16:27:19;TRADITIONAL TRADE;Autoservicio Tradicional;35530,56;REPARTIDOR CBA;290,21;$;2;GRUPO PEÑAFLOR SA;11,352;0;Contado;16/4/2026 15:40;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154545;0;Lista General;Autoservicio Tradicional - C;12516;15/4/2026;2;LESCANO FRANCO DARIO
2353;COLON 150;TRANSITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042482;Venta;Empresa;35105;24;39468,49;47756,88;HONG CINTHIA;;15,00%;2;LUDUEÑA JULIANA;2051;SMF ICE RED BERRIE LAT 4X6X473;1644,52;3616;Venta modificada el 2026-04-15 16:27:19;TRADITIONAL TRADE;Autoservicio Tradicional;35530,56;REPARTIDOR CBA;290,21;$;2;GRUPO PEÑAFLOR SA;11,352;0;Contado;16/4/2026 15:40;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154545;0;Lista General;Autoservicio Tradicional - C;12516;15/4/2026;2;LESCANO FRANCO DARIO
2357;BELGRANO 601;ARROYITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042483;Venta;Empresa;74394;6;18294,57;22136,43;HECTOR IVAN HERNANDEZ;;15,00%;2;LUDUEÑA JULIANA;2020;DADA FMORAS N°3 6X750;3049,09;3616;Venta modificada el 2026-04-15 16:27:30;TRADITIONAL TRADE;Autoservicio Tradicional;16146,3;REPARTIDOR CBA;538,08;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;16/4/2026 15:40;;Dada;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154546;0;Lista General;Autoservicio Tradicional - B;12516;15/4/2026;2;LESCANO FRANCO DARIO
2357;BELGRANO 601;ARROYITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042483;Venta;Empresa;42102;24;66978,91;81044,48;HECTOR IVAN HERNANDEZ;;15,00%;2;LUDUEÑA JULIANA;2020;ELEMENTOS MALBEC 6X750 ;2790,79;3616;Venta modificada el 2026-04-15 16:27:30;TRADITIONAL TRADE;Autoservicio Tradicional;56158,08;REPARTIDOR CBA;492,49;$;2;GRUPO PEÑAFLOR SA;18;0;Contado;16/4/2026 15:40;;ELEMENTOS;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154546;0;Lista General;Autoservicio Tradicional - B;12516;15/4/2026;2;LESCANO FRANCO DARIO
2357;BELGRANO 601;ARROYITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042483;Venta;Empresa;42105;24;66978,91;81044,48;HECTOR IVAN HERNANDEZ;;15,00%;2;LUDUEÑA JULIANA;2020;ELEMENTOS TORRONTES 6X750 ;2790,79;3616;Venta modificada el 2026-04-15 16:27:30;TRADITIONAL TRADE;Autoservicio Tradicional;59113,68;REPARTIDOR CBA;492,49;$;2;GRUPO PEÑAFLOR SA;18;0;Contado;16/4/2026 15:40;;ELEMENTOS;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154546;0;Lista General;Autoservicio Tradicional - B;12516;15/4/2026;2;LESCANO FRANCO DARIO
2357;BELGRANO 601;ARROYITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042483;Venta;Empresa;35104;24;39468,49;47756,88;HECTOR IVAN HERNANDEZ;;15,00%;2;LUDUEÑA JULIANA;2020;SMF ICE GREENAPPLE LAT 4X6X473;1644,52;3616;Venta modificada el 2026-04-15 16:27:30;TRADITIONAL TRADE;Autoservicio Tradicional;35530,56;REPARTIDOR CBA;290,21;$;2;GRUPO PEÑAFLOR SA;11,352;0;Contado;16/4/2026 15:40;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154546;0;Lista General;Autoservicio Tradicional - B;12516;15/4/2026;2;LESCANO FRANCO DARIO
2357;BELGRANO 601;ARROYITO;15/4/2026;16/4/2026;15/4/2026;FAC-A0001-00042483;Venta;Empresa;35105;24;39468,49;47756,88;HECTOR IVAN HERNANDEZ;;15,00%;2;LUDUEÑA JULIANA;2020;SMF ICE RED BERRIE LAT 4X6X473;1644,52;3616;Venta modificada el 2026-04-15 16:27:30;TRADITIONAL TRADE;Autoservicio Tradicional;35530,56;REPARTIDOR CBA;290,21;$;2;GRUPO PEÑAFLOR SA;11,352;0;Contado;16/4/2026 15:40;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154546;0;Lista General;Autoservicio Tradicional - B;12516;15/4/2026;2;LESCANO FRANCO DARIO
2410;SAN MARTIN 231;DEVOTO;15/4/2026;16/4/2026;15/4/2026;FAC-B0001-00011850;Venta;Empresa;74394;6;18294,57;22136,43;SOCIEDAD COSMOPOLITA DE SOCORROS  MUTUOS;;15,00%;2;LUDUEÑA JULIANA;2050;DADA FMORAS N°3 6X750;3049,09;3616;Venta modificada el 2026-04-15 16:27:40;TRADITIONAL TRADE;Autoservicio Tradicional;16146,3;REPARTIDOR CBA;538,08;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;16/4/2026 15:40;;Dada;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;Gescom;;;True;154547;0;Lista General;Autoservicio Tradicional - P;12516;15/4/2026;2;LESCANO FRANCO DARIO
